condition_id,work_mj_m3,polar_angle_rad,sigma11_mpa,sigma22_mpa
TS003,0.25,3.0543261909900767,-178.07063155330306,15.57916156781572
TS003,0.25,3.0630528372500483,-178.6897432356201,14.063187784696144
TS003,0.25,3.07177948351002,-179.29925579068674,12.537825341286764
TS003,0.25,3.080506129769992,-179.89901842101287,11.003095329129366
TS003,0.25,3.0892327760299634,-180.4888876559321,9.459021787313706
TS003,0.25,3.097959422289935,-181.068727861999,7.905631389699659
TS003,0.25,3.1066860685499065,-181.63841173543022,6.342953107060156
TS003,0.25,3.115412714809878,-182.19782077353517,4.771017844852619
TS003,0.25,3.12413936106985,-182.74684572212752,3.1898580575066844
TS003,0.25,3.1328660073298216,-183.28538699597658,1.5995073402919522
TS003,0.25,3.141592653589793,-183.81335506945692,2.2510643692634634e-14
TS003,0.25,3.1503192998497647,-184.33067083467392,-1.6086293941560355
TS003,0.25,3.1590459461097367,-184.8372659244889,-3.2263464778661963
TS003,0.25,3.167772592369708,-185.33308299803497,-4.85311757556216
TS003,0.25,3.1764992386296798,-185.81807598650227,-6.488910198924696
TS003,0.25,3.1852258848896513,-186.2922102971727,-8.133693558085348
TS003,0.25,3.193952531149623,-186.75546297390576,-9.787439083438576
TS003,0.25,3.202679177409595,-187.20782281250516,-11.450120955880438
TS003,0.25,3.2114058236695664,-187.64929042962848,-13.121716643205795
TS003,0.25,3.220132469929538,-188.07987828414775,-14.802207440328894
TS003,0.25,3.2288591161895095,-188.4996106501,-16.491579010934238
TS003,0.25,3.2375857624494815,-188.90852354060738,-18.189821928127426
TS003,0.25,3.246312408709453,-189.30666458236334,-19.896932211625224
TS003,0.25,3.2550390549694246,-189.6940928404977,-21.612911859010907
TS003,0.25,3.263765701229396,-190.07087859382375,-23.3377693685719
TS003,0.25,3.2724923474893677,-190.43710306063892,-25.071520251241367
TS003,0.25,3.2812189937493397,-190.79285807540234,-26.814187529171967
TS003,0.25,3.2899456400093112,-191.1382457167199,-28.565802218479423
TS003,0.25,3.2986722862692828,-191.47337788715726,-30.32640379370582
TS003,0.25,3.3073989325292543,-191.7983758454425,-32.09604063155503
TS003,0.25,3.3161255787892263,-192.11336969163068,-33.87477043145439
TS003,0.25,3.324852225049198,-192.4184978057636,-35.66266061048077
TS003,0.25,3.3335788713091694,-192.7139062404843,-37.45978867016262
TS003,0.25,3.342305517569141,-192.99974806793418,-39.26624253261585
TS003,0.25,3.351032163829113,-193.2761826810895,-41.0821208433995
TS003,0.25,3.3597588100890845,-193.54337504947068,-42.9075332383684
TS003,0.25,3.368485456349056,-193.80149492887617,-44.74260057165963
TS003,0.25,3.3772121026090276,-194.0507160244709,-46.587455101762934
TS003,0.25,3.385938748868999,-194.29121510616937,-48.442240632395986
TS003,0.25,3.394665395128971,-194.52317107481875,-50.307112604617245
TS003,0.25,3.4033920413889427,-194.74676397719085,-52.18223813626275
TS003,0.25,3.4121186876489142,-194.9621739672393,-54.067796004379524
TS003,0.25,3.420845333908886,-195.16958021046864,-55.9639765658354
TS003,0.25,3.429571980168858,-195.36915972759235,-57.870981610715056
TS003,0.25,3.4382986264288293,-195.56108617292688,-59.789024142444745
TS003,0.25,3.447025272688801,-195.74552854218166,-61.718328077826364
